review_id,review_text,review_source,review_score,category
825f213c2f308a01882add9067374320,"tempatnya nyaman, pelayanan memuaskan, kamar lega",4c5d06b02c97731aaa976179c62dcf76,3,
05a6cd09085fe4952d0d5c8fa7de29d2,good,4c5d06b02c97731aaa976179c62dcf76,3,
37649b2f30d81121bfa046bc637448fa,Baik,4c5d06b02c97731aaa976179c62dcf76,3,
d7ef544eb947991ab27f8a45b6fe54a1,"sangat bersih, dan pelayanan baguz",4c5d06b02c97731aaa976179c62dcf76,4,
5d4f66edcbaefd7f4bf971ddbc0eb5e6,"Tanggal 11-12 saya dengan 7 org teman menginap di sini, booking 4 kamar Kesan pertama nyamaan, senang karna dengan harga yg cukup terjangkau saya dapat fasilitas yg cukup, akan tetapi hal yg tidak diinginkan terjadi, saya dan beberapa rekan saya, kehilangan uang total kurang lebih 1000.000, kehilangan terjadi di 2 kamar, kamar 206 dan 214, jam 8 pagi hari tgl 12 kita keluar untuk menghadiri akhad, jam 11 kita balik lg cuman belum sadar kalau uangnya hilang, baru sadar waktu sudah checkout.. Sudah komplain dan dari pihak kami tidak ingin memperpanjang.. Dan yg sangat di sayangkan tidak adanya CCTV di hotel Pia cirebon..",befc88fe53f24cb70ce7f9d2efd89858,6,service_security
f35c5801e053d2dffcdb39109497267e,Mandi air hangat tiap hari 😄 ,befc88fe53f24cb70ce7f9d2efd89858,8.5,
99c0ffe24769a047c76ebe2d306d4612,Mantap,4c5d06b02c97731aaa976179c62dcf76,4,
a0b2f687cdb24555257c7214bcb80533,cukup bagus,4c5d06b02c97731aaa976179c62dcf76,3,
0357509defe97438d678bcc8a83611df,mantap,4c5d06b02c97731aaa976179c62dcf76,4,
a2db003878f7fa6566d1aeeaf957ecba,"nice the room , nyaman buat nginep",befc88fe53f24cb70ce7f9d2efd89858,8.5,
bf045516aae45f30d03da5cecb474e88,"Sangat baik, kamar luass",4c5d06b02c97731aaa976179c62dcf76,3,
c94b3cf9c3d11c13fe9ad2e61e55c7fd,tempat parkir yang beresiko tinggi di pinggiran jln,4c5d06b02c97731aaa976179c62dcf76,2,
9288301e7511b58c70553b6c36544961,Belum dipakai eco bsd Anggrek serat karena tidak jadi ke jakarta jadi hangus,4c5d06b02c97731aaa976179c62dcf76,1,
d265407b3bd07a9b70c0c655a882e47b,Pelayanan baik. Tempat bersih. Kalau ke Bandung akan menginap lagi di Airy.,befc88fe53f24cb70ce7f9d2efd89858,8.80000019,
24db4a72dce44aa50f8343d4a4ff5ed2,"kamar nya bau, satpam nya kasar, resepsionisnya tidak ramah, wifi nya tidak connect",befc88fe53f24cb70ce7f9d2efd89858,4.5,service_security
24db4a72dce44aa50f8343d4a4ff5ed2,"kamar nya bau, satpam nya kasar, resepsionisnya tidak ramah, wifi nya tidak connect",befc88fe53f24cb70ce7f9d2efd89858,4.5,bau_P1
24db4a72dce44aa50f8343d4a4ff5ed2,"kamar nya bau, satpam nya kasar, resepsionisnya tidak ramah, wifi nya tidak connect",befc88fe53f24cb70ce7f9d2efd89858,4.5,service_front_office
24db4a72dce44aa50f8343d4a4ff5ed2,"kamar nya bau, satpam nya kasar, resepsionisnya tidak ramah, wifi nya tidak connect",befc88fe53f24cb70ce7f9d2efd89858,4.5,wifi_P1
93792ba383b074b88300a2c0bf267835,Oke....kami nantikan pelayanan dan diskon terbaik dari Airy buat selanjutnya. Maturnuwun.,befc88fe53f24cb70ce7f9d2efd89858,8.5,
92bc0f5a51175ecf14c967933be8d9a2,"tv, ac, toilet tidak memadai. sprei tempat tidur tidak bersih. ",4c5d06b02c97731aaa976179c62dcf76,1,kebersihan
92bc0f5a51175ecf14c967933be8d9a2,"tv, ac, toilet tidak memadai. sprei tempat tidur tidak bersih. ",4c5d06b02c97731aaa976179c62dcf76,1,ac_P1
92bc0f5a51175ecf14c967933be8d9a2,"tv, ac, toilet tidak memadai. sprei tempat tidur tidak bersih. ",4c5d06b02c97731aaa976179c62dcf76,1,linen_P1
92bc0f5a51175ecf14c967933be8d9a2,"tv, ac, toilet tidak memadai. sprei tempat tidur tidak bersih. ",4c5d06b02c97731aaa976179c62dcf76,1,service_house_keeping
92bc0f5a51175ecf14c967933be8d9a2,"tv, ac, toilet tidak memadai. sprei tempat tidur tidak bersih. ",4c5d06b02c97731aaa976179c62dcf76,1,tv_P1
77762788cfe15049ed0d4735e316840f,Seprei kasur kotor banyak rambut. Gak bersih Siaran TV jelek sekali banyak semut. Sikat gigi dan odol dua tapi handuk cuma satu.. ,befc88fe53f24cb70ce7f9d2efd89858,5.4000001,tv_P1
77762788cfe15049ed0d4735e316840f,Seprei kasur kotor banyak rambut. Gak bersih Siaran TV jelek sekali banyak semut. Sikat gigi dan odol dua tapi handuk cuma satu.. ,befc88fe53f24cb70ce7f9d2efd89858,5.4000001,linen_P1
77762788cfe15049ed0d4735e316840f,Seprei kasur kotor banyak rambut. Gak bersih Siaran TV jelek sekali banyak semut. Sikat gigi dan odol dua tapi handuk cuma satu.. ,befc88fe53f24cb70ce7f9d2efd89858,5.4000001,handuk_P1
37f5ad9143dae70a96e39477884122a8,pemilik tidak memberikan kenyamanan... pagi2 sudah teriak2... pelayanannya kaku...,befc88fe53f24cb70ce7f9d2efd89858,5.5999999,service
130a992ce0c8c548122db08bb5797ea3,nice place,4c5d06b02c97731aaa976179c62dcf76,3,
33a24bae55c92ffb422360bc84cc39aa,Recommended,4c5d06b02c97731aaa976179c62dcf76,3,
d8ed4c96c7e9d7a90789312a2aa507bd,"tempat nyaman keamanan terjamin
",4c5d06b02c97731aaa976179c62dcf76,3,
136eae19c066e8a85e3e57182961aeef,"Kamar sangat nyaman, tersedia perlangkapan mandi yang lengkap, sangat dekat dengan jalan Kuta",befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
cd1a5fe9c0bc3689deb025ba3dd325ed,"Hotelnya dekat dengat sanur dan lapangan renon! Staff ramah, nyaman, kamar cukup bersih, hanya saja toiletnya bunyi terus setiap habis diflush. Harga yg ekonomis namun kualitas cukup baik! ",befc88fe53f24cb70ce7f9d2efd89858,8.80000019,
bbdedef82968ae942c0bfb49d9bde8f5,"staf kurang ramah,tempat kurang rapi,waktu saya nginap ada tamu lain berantem dihotel,tp pihak hotel diam aja,mrka berantem diaamping kaar saya,teriak kencang2 sehingga saya ngga nyaman,akhir sayan cuma stngah hari disana",befc88fe53f24cb70ce7f9d2efd89858,5.0999999,service
bbdedef82968ae942c0bfb49d9bde8f5,"staf kurang ramah,tempat kurang rapi,waktu saya nginap ada tamu lain berantem dihotel,tp pihak hotel diam aja,mrka berantem diaamping kaar saya,teriak kencang2 sehingga saya ngga nyaman,akhir sayan cuma stngah hari disana",befc88fe53f24cb70ce7f9d2efd89858,5.0999999,bising
79983721b07558b8023e698be3180d99,"Kamar bersih , FO nya ramah, lokasi strategis  fasilitas : terdapat shower air panas lengkap dengan airy toiletries dan tiap kamar dapat free snacks",befc88fe53f24cb70ce7f9d2efd89858,9.10000038,
68d41f7742b966d641843eb3ef7957b2,"kamar bersih,  pelayanan memuaskan.",4c5d06b02c97731aaa976179c62dcf76,3,
efb45e4bb828a2e415ce7fd4d83f9ccb,"dapat kamar yang ranjangnya di atas, meskipun kecil tapi kamar nyaman dan bersih, ac dingin, air panas dan tv berfungsi dengan baik. cocok untuk persinggahan selama di bandara. lanjutkan!",4c5d06b02c97731aaa976179c62dcf76,3,
431aa8c87c7ad22896e821d3af4189ee,"utk water heater, pastikan selalu siap. karena kemaren tdk nyala dan nunggu pindah kamar",4c5d06b02c97731aaa976179c62dcf76,3,
26ebf3c4f4977201d15efabd66fd8b58,nyaman..  ramah...,4c5d06b02c97731aaa976179c62dcf76,4,
fcb12bf2fa9e5fb768bf2db95ac68dc3,Ramah. Nyaman. Semua oke. Mau lagi menginap disini. ,befc88fe53f24cb70ce7f9d2efd89858,9,
40f8b57b9bea8c707df7fb54a3d2c94a,Good,4c5d06b02c97731aaa976179c62dcf76,3,
640d14ac7b585dde5c8082a4b41b4be4,Ya begitulah. ,4c5d06b02c97731aaa976179c62dcf76,3,
870e151a68aa267eefe308665cccb100,nice,4c5d06b02c97731aaa976179c62dcf76,4,
60786b6179e666ff7a612962e755c76f,"tmp tidur uk nya kcl, tp so far baik
",4c5d06b02c97731aaa976179c62dcf76,3,
7b3833b714c1413d41186d00cf0c0fca,bagus.bersih.ramah,4c5d06b02c97731aaa976179c62dcf76,4,
b41e158a3b3933cb903f9043f1bda037,"wifinya ga bisa, kamar ok pelayanan ok",4c5d06b02c97731aaa976179c62dcf76,3,wifi_P1
6885e259cbc509c02d5c43b28f8cfc83,"Airnya kotor,menginap disini harus bawah buku nikah terpaksa sewa kamar lagi",befc88fe53f24cb70ce7f9d2efd89858,6,
1503f4d64df623a2eaa3a7eaffe1f979,"Yang dibeli melalui Traveloka Airy Hotel,  Kenyataan nya sampe di Alamat ternyata bukan Airy melainkan Ameera Hotel..  bingung sampe muter2 nyari Airy Hotel nya. telpon service nya, terlalu banyak pertanyaan yg harus dijawab hanya utk tau alamat Airy yg sebenarnya. aneh satu alamat terdapat dua hotel. beli Airy Hotel namun nginapnya di Ameera Hotel.. ",befc88fe53f24cb70ce7f9d2efd89858,6,
29d2dbb22eae152cc7e940ed1796cbcc,lumayan lah nggak parah parah amat,befc88fe53f24cb70ce7f9d2efd89858,9.69999981,
4170672b1039df96cddba360a029c504,terbaik,4c5d06b02c97731aaa976179c62dcf76,3,
447b90c5bb4251393fb2cb3df7abd238,"Saya telpon beberapa hari hari h utk memberi kabar bahwa saya minta cancel, namun tidak mendapatkan balasan apapun",4c5d06b02c97731aaa976179c62dcf76,1,
e52599a79497012e9ff32726d29a9023,pelayanan ok,4c5d06b02c97731aaa976179c62dcf76,3,
63ca528eed381cf0dd23cbc05030c9a0,snack kamar tidak tersedia saat saya menginap,4c5d06b02c97731aaa976179c62dcf76,3,sunrise_meal_P1
641149146c728a9027d89fcf8b3a1b59,Tidak ada,4c5d06b02c97731aaa976179c62dcf76,3,
970f2e0bc5680c0ceb2ebcea851d7ff8,Kamar tidak sekinclong di gambar,4c5d06b02c97731aaa976179c62dcf76,3,
19de16beabed310dabae3bd4ff232f73,cat kamar perlu diperbaharui,4c5d06b02c97731aaa976179c62dcf76,3,
bb7842d208d2f7329034a8c5bf5a9f92,"toiletnya kurang bersih,bau",4c5d06b02c97731aaa976179c62dcf76,3,kebersihan_inroom_P1
bb7842d208d2f7329034a8c5bf5a9f92,"toiletnya kurang bersih,bau",4c5d06b02c97731aaa976179c62dcf76,3,bau_P1
dca5fee43e70a2a30d21a1bc1f4dc344,"Sy sdh beli tiket ke lombok, namun bbrp hari sblm berangkat di bln agustus, lombok terkena gempa bbrp kali dan pemerintah masih menetapkan status ""siaga"" sampai hari sy akan berangkat. Krn itu, sy membatalkan keberangkatan dan meminta refund hotel. Utk hotel lain pun sy melakukan hal yg sama, walaupun di kebijakan pemesanannya hotel tdk dpt di batalkan, namun krn gempa bumi, uang dpt di hotel tsb dpt di refund 100% dan prosesnya tdk bertele-tele.  Di Airy, prosesnya bertele-tele, dan uang kami tdk bs dikembalikan dgn alasan bangunan hotel msh berdiri kokoh stlh gempa sblmnya. Dan ternyata 2 hari stlhnya lombok kembali gempa 2x. Sy sgt kecewa dgn pelayanan & solusi dr hotel atas masalah ini. Pemerintah menetapkan status ""siaga"" namun pihak hotel tdk menghiraukan. Not recommended hotel",befc88fe53f24cb70ce7f9d2efd89858,6,airy_internal
2e1b961cadabcb01810ad5eee87a8e2f,"tempatnya besar n banyak spot bagus untuk jogging

",4c5d06b02c97731aaa976179c62dcf76,3,
2eab66269e61bd57d7e1a28864603dae,"kamarnya bersih! fasilitas dlm kmr lengkap, kmr selalu dibersihkan, bisa late check in pula. dekat penginapan ada beberapa pilihan kuliner. namun sayang dpt kmr lt. atas saat lift tdk beroperasi, & AC kmr bocor, airnya merembes ke tirai hingga menetes ke lantai kmr, tempat sampah hanya 1, & langit2 kmr mandi bolong (jd agak insecure hehe)",4c5d06b02c97731aaa976179c62dcf76,3,ac_P1
2eab66269e61bd57d7e1a28864603dae,"kamarnya bersih! fasilitas dlm kmr lengkap, kmr selalu dibersihkan, bisa late check in pula. dekat penginapan ada beberapa pilihan kuliner. namun sayang dpt kmr lt. atas saat lift tdk beroperasi, & AC kmr bocor, airnya merembes ke tirai hingga menetes ke lantai kmr, tempat sampah hanya 1, & langit2 kmr mandi bolong (jd agak insecure hehe)",4c5d06b02c97731aaa976179c62dcf76,3,fasilitas_non_inroom
2eab66269e61bd57d7e1a28864603dae,"kamarnya bersih! fasilitas dlm kmr lengkap, kmr selalu dibersihkan, bisa late check in pula. dekat penginapan ada beberapa pilihan kuliner. namun sayang dpt kmr lt. atas saat lift tdk beroperasi, & AC kmr bocor, airnya merembes ke tirai hingga menetes ke lantai kmr, tempat sampah hanya 1, & langit2 kmr mandi bolong (jd agak insecure hehe)",4c5d06b02c97731aaa976179c62dcf76,3,fisik_bangunan
0ef3dfbabe42e7c5629bfce8e07906dc,"Tidak sesuai dengan yang di foto. Tidk rekomendasi, tidak seperti airy di tempat lainnya.",befc88fe53f24cb70ce7f9d2efd89858,5.4000001,overall
a0b8361bd3ffe0f62e2de6c0760c952c,"Expected hotel, location nearby city and airport. Friendly receptionist, hopefully have time ro take rest.  Keep up the good work. God bless!",befc88fe53f24cb70ce7f9d2efd89858,8.5,
466f7c650f89393014cf840116a75cd6,good!!,4c5d06b02c97731aaa976179c62dcf76,3,
8505ab648d11f76580aca2752c2c5b74,Ada kecoa di lantai kamar :(,4c5d06b02c97731aaa976179c62dcf76,2,serangga
55182641a21e453c1e52038ef1ef5766,"kamar mandinya licin :( lantainya gak bersih lagi , AC nya berisik banget :( ",befc88fe53f24cb70ce7f9d2efd89858,4.80000019,kebersihan_inroom_P1
55182641a21e453c1e52038ef1ef5766,"kamar mandinya licin :( lantainya gak bersih lagi , AC nya berisik banget :( ",befc88fe53f24cb70ce7f9d2efd89858,4.80000019,ac_P1
c4daa13bcdac5b29cee41e89b61a3825,😉,4c5d06b02c97731aaa976179c62dcf76,3,
4d16685b7a1051dd2e676379ace1ef72,"kamar cukup besar dan bersih
kamar mandi bersih",4c5d06b02c97731aaa976179c62dcf76,4,
edcf68097367d23dc7651f515ee469c8,Dekat ke pusat keramaian,4c5d06b02c97731aaa976179c62dcf76,3,
aa9defb3840a5e7e5892c78215d90c4f,The accommodation is suitable for those who is in a short business trip. It is located in a strategic location in Kuningan. The room is small but clean with friendly staffs.,befc88fe53f24cb70ce7f9d2efd89858,8.5,
84cc959619e0dcb5c185c2ac78077b74,murah dan dekat dr mana saja. namun kasurnya ternyata sudah rapuh. ,4c5d06b02c97731aaa976179c62dcf76,3,fasilitas_inroom
6a645fbea0f1d63151bb4be6ca4c355e,One of the nicesct hotel kn Ketapang. Had a pleasant stay,befc88fe53f24cb70ce7f9d2efd89858,8.80000019,
087d74eb79d2724bd6582e528a4dad3a,ckp bersih dan nyaman dgn harga yg terjangkau,4c5d06b02c97731aaa976179c62dcf76,3,
57d5223d92d706abd3c83f53c8681bc3,TOP,4c5d06b02c97731aaa976179c62dcf76,3,
f692aa699f6f29cf6b1feba18e67600c,Not bad,4c5d06b02c97731aaa976179c62dcf76,3,
2f5934b6000d0445cddb81a024f70e7b,The location was good but litle bit dirty in my room..,befc88fe53f24cb70ce7f9d2efd89858,7.5,kebersihan_inroom_P1
1d0ab8cb6ac42980a52efbbb6f615e0a,bagus ada kulkas ,4c5d06b02c97731aaa976179c62dcf76,3,
226259d79f227d7c28a2445320415783,pelayanannya sangat baik,4c5d06b02c97731aaa976179c62dcf76,4,
b032987a790db5e65dc8277e98424d2c,"pelayanan ramah...  kamar bersih, nyaman seperti dikamar punya sendiri...  fasilitas lengkap...  dekat dengan jalan utama... mantab deh pokoknya... ga kecewa... ",befc88fe53f24cb70ce7f9d2efd89858,9.10000038,
f8d952986ce3ddeb6838f3d4554b5f12,nyaman,4c5d06b02c97731aaa976179c62dcf76,4,
829ce87b51b5c437ac81e1c0c5fd24ab,"memenuhi standar airy rooms. kran kamar mandi sempet rusak, tp langsung diperbaiki oleh staff. superb!",4c5d06b02c97731aaa976179c62dcf76,3,
47fae6d7824291191f9676839ec8d037,pelayanan bagus . kamar bersih . wangi . nyaman lah pokoknya TOP,befc88fe53f24cb70ce7f9d2efd89858,8.5,
e6689889c763966aabd3d47880fcab20,I had a pleasant stay . It was comfortable and the staff are friendly.,befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
9622501f19aac2b9e11dccf637f162db,baik banget lah puas 😊,4c5d06b02c97731aaa976179c62dcf76,4,
2f211f3288479ff72a154d077af48bae,Cukup baik.,4c5d06b02c97731aaa976179c62dcf76,3,
7de6b7b04797fb4c7dabe0aff076db3a,mantap,4c5d06b02c97731aaa976179c62dcf76,3,
49001e420b0bdd2c6da5417d979d380d,mantab,4c5d06b02c97731aaa976179c62dcf76,3,
47c684ad1744d426e443ef78137f2271,tempat nyaman,4c5d06b02c97731aaa976179c62dcf76,3,
104ce7f8f81539b0a84c7ad9f229ef0f,nyaman,4c5d06b02c97731aaa976179c62dcf76,3,
3b29118d660f0c06a06f24123e76ee1d,"cukup nyaman, sesuai dg harganya. tapi sayang.... selimutnya kurang bersih/agak bau ",befc88fe53f24cb70ce7f9d2efd89858,8.5,linen_P1
c00673b38ed399f8e8d876b3c14b7d82,sarapannya variatif walaupun dianter dari kamar ke kamar. yang jaga ramaaaaaaaaah banget. cuma kalo bisa ditambah rak sepatu dan keset di kamarnya. ,4c5d06b02c97731aaa976179c62dcf76,4,
b0162e27a39b79a71dfcb43f81ad081e,bagus... dkt dgn pusat makanan,4c5d06b02c97731aaa976179c62dcf76,3,
c7f0b38f1c29c5158ca74a777f5f5669,saya merasa tenang karena memang jauh dari keramaian... utk.istirahat cocok,befc88fe53f24cb70ce7f9d2efd89858,8.5,
80d38def19ba0e4dd21c9e32ce7b0d3a,"karyawan nya dalam pelayanan kurang, ",befc88fe53f24cb70ce7f9d2efd89858,6.0999999,
5fd668ca80ccc8959fc991dee7cd8789,"Fasilitas ya kurang...misal ya kaca hias gak ada, sabun mandi tdk tersedia kurang tersedia ya minuman mineral..",befc88fe53f24cb70ce7f9d2efd89858,4.80000019,perlengkapan_mandi_P1
5fd668ca80ccc8959fc991dee7cd8789,"Fasilitas ya kurang...misal ya kaca hias gak ada, sabun mandi tdk tersedia kurang tersedia ya minuman mineral..",befc88fe53f24cb70ce7f9d2efd89858,4.80000019,fasilitas_inroom
5fd668ca80ccc8959fc991dee7cd8789,"Fasilitas ya kurang...misal ya kaca hias gak ada, sabun mandi tdk tersedia kurang tersedia ya minuman mineral..",befc88fe53f24cb70ce7f9d2efd89858,4.80000019,air_minum_P1
61cc4e3a7133103db1cf56cdd6d9e510,"Tempat nya nyaman,tenang,bersih,recomended deh,tp gada sendal hotelnya gitu,semoga next ada sendal nya ia..hehhe",befc88fe53f24cb70ce7f9d2efd89858,8.5,
26f1ffeea91bae82cfc8a9a9df64f344,Ok,4c5d06b02c97731aaa976179c62dcf76,3,
85f5a505bef0ae64ca3672e7f38f299c,cukup bersih tapu seharusnya tidak ada bau asap rokok di kamar,4c5d06b02c97731aaa976179c62dcf76,3,service_house_keeping
85f5a505bef0ae64ca3672e7f38f299c,cukup bersih tapu seharusnya tidak ada bau asap rokok di kamar,4c5d06b02c97731aaa976179c62dcf76,3,bau_P1
0634a0d03a1b3982967db587d9a94449,Lumayan untuk budgeting keluarga.,4c5d06b02c97731aaa976179c62dcf76,3,
f53c2071dc9bacbbfb17145416aca27c,"Murah sih murah, tapi kamar mandinya aja lampunya rusak. Tidak menyala. ",befc88fe53f24cb70ce7f9d2efd89858,6,kebersihan
e552f4dda187ed1086cb6a5cc785327c,kamar bersih harga terjangkau fasilitas lengkap,4c5d06b02c97731aaa976179c62dcf76,4,
77d87b5da64349a54cb8784ecfbdbf1e,"Hotelnya rapi, bersih, pelayanannya memuaskan.",befc88fe53f24cb70ce7f9d2efd89858,8.5,
c02d9bf878f81fb4e1e7697f39924f42,pas,4c5d06b02c97731aaa976179c62dcf76,4,
701a1b58a80b0f14cd2d1305ffd64643,Wi-Fi tdk diberikan kata sandi dan hrus staf hotel yg ksh msk tdk sperti airy room yg lain biasa di ksh user name dan kata sandi nya ,befc88fe53f24cb70ce7f9d2efd89858,6,
ace7132e735cdfef3711ee863f6cc304,"Bagus, layak dan kualitas sesuai dengan harga. ",befc88fe53f24cb70ce7f9d2efd89858,8.30000019,
a95399da7e91a4ca563322e6852f28e7,kamarnya luas dan tenang tidak berisik. Ada shower+air panas dan lemari cukup besar. Hanya saja bantal sudah bau seperti tdk pernah dicuci. Sesuai dgn harganya. Over all good services. Next akan menginap disini lagi.,befc88fe53f24cb70ce7f9d2efd89858,9,
8ce9791f91cc11c98f15c0c6397d74b7,rekomended,4c5d06b02c97731aaa976179c62dcf76,3,
88f3c4f784a347317df7a72592974e30,ya lumayan lah standar. kamar satu org cukup,4c5d06b02c97731aaa976179c62dcf76,3,
41f42313d74a13fc1c8b0af535b06088,"Toilet kotor...area pantry kotor, air keluar kecil..",befc88fe53f24cb70ce7f9d2efd89858,5.0999999,kebersihan_inroom_P1
41f42313d74a13fc1c8b0af535b06088,"Toilet kotor...area pantry kotor, air keluar kecil..",befc88fe53f24cb70ce7f9d2efd89858,5.0999999,kebersihan_non_inroom
41f42313d74a13fc1c8b0af535b06088,"Toilet kotor...area pantry kotor, air keluar kecil..",befc88fe53f24cb70ce7f9d2efd89858,5.0999999,fasilitas_inroom
2e75eb5ce55246c303001ffd83052696,"untuk harga minimalis cocok la, cuma lantai lengket, kasur lembab, pintu kmr mandi dan lemari rusak dikit. air hangatny pas pagi mati. overall oke",4c5d06b02c97731aaa976179c62dcf76,3,rusak
2e75eb5ce55246c303001ffd83052696,"untuk harga minimalis cocok la, cuma lantai lengket, kasur lembab, pintu kmr mandi dan lemari rusak dikit. air hangatny pas pagi mati. overall oke",4c5d06b02c97731aaa976179c62dcf76,3,kebersihan_inroom_P1
7a2ba3c2e7859f6efa04c1a8a6a55084,baik,4c5d06b02c97731aaa976179c62dcf76,3,
047cf0d07d84ec8cee958eb4fadebd5c,tempatnya ok pelayanannya baik,4c5d06b02c97731aaa976179c62dcf76,4,
8dea0a9449167347bd0468ad9d539cab,"Lokasi hotel sangat strategis, dekat dengan tempat makan. Namun beberapa hal yang mengecewakan adalah handuk yang disediakan basah (seperti bekas pakai tamu sebelumnya, handuk ini tidak diganti selama saya menginap disana 3 hari), sprei kotor ada banyak semut di tempat tidur. Di kamar mandi dan kamar tidur banyak semut. Pada hari kedua pagi saya minta petugas untuk membersihkan kamar, tapi tidak dibersihkan. Sore hari saat saya ke kamar ada banyak semut dan telur2 semut, saya meminta bantuan petugas untuk membersihkan tapi tidak direspon malah saya disuruh membersihkan kamar sendiri dan diberi aerosol. Pelayanan sangat tidak memuaskan.",befc88fe53f24cb70ce7f9d2efd89858,5.19999981,service_house_keeping
8dea0a9449167347bd0468ad9d539cab,"Lokasi hotel sangat strategis, dekat dengan tempat makan. Namun beberapa hal yang mengecewakan adalah handuk yang disediakan basah (seperti bekas pakai tamu sebelumnya, handuk ini tidak diganti selama saya menginap disana 3 hari), sprei kotor ada banyak semut di tempat tidur. Di kamar mandi dan kamar tidur banyak semut. Pada hari kedua pagi saya minta petugas untuk membersihkan kamar, tapi tidak dibersihkan. Sore hari saat saya ke kamar ada banyak semut dan telur2 semut, saya meminta bantuan petugas untuk membersihkan tapi tidak direspon malah saya disuruh membersihkan kamar sendiri dan diberi aerosol. Pelayanan sangat tidak memuaskan.",befc88fe53f24cb70ce7f9d2efd89858,5.19999981,linen_P1
8dea0a9449167347bd0468ad9d539cab,"Lokasi hotel sangat strategis, dekat dengan tempat makan. Namun beberapa hal yang mengecewakan adalah handuk yang disediakan basah (seperti bekas pakai tamu sebelumnya, handuk ini tidak diganti selama saya menginap disana 3 hari), sprei kotor ada banyak semut di tempat tidur. Di kamar mandi dan kamar tidur banyak semut. Pada hari kedua pagi saya minta petugas untuk membersihkan kamar, tapi tidak dibersihkan. Sore hari saat saya ke kamar ada banyak semut dan telur2 semut, saya meminta bantuan petugas untuk membersihkan tapi tidak direspon malah saya disuruh membersihkan kamar sendiri dan diberi aerosol. Pelayanan sangat tidak memuaskan.",befc88fe53f24cb70ce7f9d2efd89858,5.19999981,handuk_P1
8dea0a9449167347bd0468ad9d539cab,"Lokasi hotel sangat strategis, dekat dengan tempat makan. Namun beberapa hal yang mengecewakan adalah handuk yang disediakan basah (seperti bekas pakai tamu sebelumnya, handuk ini tidak diganti selama saya menginap disana 3 hari), sprei kotor ada banyak semut di tempat tidur. Di kamar mandi dan kamar tidur banyak semut. Pada hari kedua pagi saya minta petugas untuk membersihkan kamar, tapi tidak dibersihkan. Sore hari saat saya ke kamar ada banyak semut dan telur2 semut, saya meminta bantuan petugas untuk membersihkan tapi tidak direspon malah saya disuruh membersihkan kamar sendiri dan diberi aerosol. Pelayanan sangat tidak memuaskan.",befc88fe53f24cb70ce7f9d2efd89858,5.19999981,serangga
506e7569b11c8339363b54ae809b6c58,"Resepsionis yang rambutnya di cat putih payah, ngga ada senyum sama sekali ",befc88fe53f24cb70ce7f9d2efd89858,6,service_front_office
5e0e0730f4f83d9c128d36ee67ec56d1,Tempatnya bagus.. Deket dari mana aj.. tapi alamat yg dicantumkan salah.. harusnya diberikan patokan yg lebih jelas..,4c5d06b02c97731aaa976179c62dcf76,3,lokasi
85cdeffee981461f0f2398567ddaa2dd,mungkin hanger di perbanyak.....,4c5d06b02c97731aaa976179c62dcf76,4,
9d485cb4890efc8a0ec7f70efc699f94,kamarnya luas,4c5d06b02c97731aaa976179c62dcf76,3,
ffa9e6a860bc06b48e58d0041dde1f47,"AC nya kurang dingin
",4c5d06b02c97731aaa976179c62dcf76,3,ac_P1
3eae62a0fd134cecb42bb83debf518dd,"pelayanan cukup baik, sesuai dengan harga yg dibayarkan",befc88fe53f24cb70ce7f9d2efd89858,8.80000019,
c39f0a25ab10a4803c6e16d23b311c7d,lumayan untuk penginapan murah di tengah kota Padang ,4c5d06b02c97731aaa976179c62dcf76,3,
088c40836f147edde1dfdb02c8db3210,"murah dan bersih, paling penting kamar mandi nya bersih dan bagus, rasa bintang 4",4c5d06b02c97731aaa976179c62dcf76,4,
6f59ca4ce9605d5216e58baa4bd44fff,"bersih , nyaman, deket kmn2 , ada dapurnya , kamar mandi luas.. seneng nginep dsana 😊😊",4c5d06b02c97731aaa976179c62dcf76,4,
fcd6fe5556f2a6358f9490be5938ea56,AC nya panas. Kamarnya kurang nyaman juga,befc88fe53f24cb70ce7f9d2efd89858,6,ac_P1
cfc5678f356fd7fcb08369f7c93206ef,baik,4c5d06b02c97731aaa976179c62dcf76,3,
e803a4b2b25aae3322e14edec512c21b,comfy and clean. near to the center of the city.,befc88fe53f24cb70ce7f9d2efd89858,8.5,
0859ec9caca6b4277710a8272868ecae,"Kamar luas, nyaman dan sangat bersih, harganya juga jerjangkau, semoga bisa dipertahankan.",befc88fe53f24cb70ce7f9d2efd89858,8.80000019,
32399d7e8686dba635f984bb656199fb,Ok,4c5d06b02c97731aaa976179c62dcf76,3,
d01ab0ea62123c6330e43570fef1376e,Kamar cukup baik dan cukup bersih. Harga sangat terjangkau apalagi setelah mendapat promo. Pelayanan baik. Hanya AC kamar kurang dingin.,4c5d06b02c97731aaa976179c62dcf76,3,
b19bfad414ab7e15c0aa6b4c0e642eef,ac nya bocor... hrs pake deposit 50rb.. kamar jd becek.. selimutnya tipis bngt.. ttg tmpt si boleh lah...strategis.. ,befc88fe53f24cb70ce7f9d2efd89858,7,ac_P1
